#version: AntiShare
#This file is used for mapping common names to Material enum entries
#item,material name
splsparklingpotion,POTION
splsparklingpot,POTION
splashsparklingextendedpotion,POTION
splashsparklingexpotion,POTION
splashsparkling2potion,POTION
splashsparklingextendedpot,POTION
splashsparklingexpot,POTION
splashsparkling2pot,POTION
splsparklingextendedpotion,POTION
splsparklingexpotion,POTION
splsparkling2potion,POTION
splsparklingextendedpot,POTION
splsparklingexpot,POTION
splsparkling2pot,POTION
splashpotentpotion,POTION
splashpotentpot,POTION
splpotentpotion,POTION
splpotentpot,POTION
splashrankpotion,POTION
splashrankpot,POTION
splrankpotion,POTION
splrankpot,POTION
splashrankextendedpotion,POTION
splashrankexpotion,POTION
splashrank2potion,POTION
splashrankextendedpot,POTION
splashrankexpot,POTION
splashrank2pot,POTION
splrankextendedpotion,POTION
splrankexpotion,POTION
splrank2potion,POTION
splrankextendedpot,POTION
splrankexpot,POTION
splrank2pot,POTION
splashacridpotion,POTION
splashacridpot,POTION
splacridpotion,POTION
splacridpot,POTION
splashgrosspotion,POTION
splashgrosspot,POTION
splgrosspotion,POTION
splgrosspot,POTION
splashstinkypotion,POTION
splashstinkypot,POTION
splstinkypotion,POTION
splstinkypot,POTION
splashstinkyextendedpotion,POTION
splashstinkyexpotion,POTION
splashstinky2potion,POTION
splashstinkyextendedpot,POTION
splashstinkyexpot,POTION
splashstinky2pot,POTION
splstinkyextendedpotion,POTION
splstinkyexpotion,POTION
splstinky2potion,POTION
splstinkyextendedpot,POTION
splstinkyexpot,POTION
splstinky2pot,POTION
splashmundaneextendedpotion,POTION
splashmundaneexpotion,POTION
splashmundane2potion,POTION
splashmundaneextendedpot,POTION
splashmundaneexpot,POTION
splashmundane2pot,POTION
splmundaneextendedpotion,POTION
splmundaneexpotion,POTION
splmundane2potion,POTION
splmundaneextendedpot,POTION
splmundaneexpot,POTION
splmundane2pot,POTION
splashregenerationextendedpotion,POTION
splashregenerateextendedpotion,POTION
splashregenextendepotion,POTION
splashregenerationexpotion,POTION
splashregenerateexpotion,POTION
splashregenexpotion,POTION
splashregenerationextendedpot,POTION
splashregenerateextendedpot,POTION
splashregenextendepot,POTION
splashregenerationexpot,POTION
splashregenerateexpot,POTION
splashregenexpot,POTION
splregenerationextendedpotion,POTION
splregenerateextendedpotion,POTION
splregenextendepotion,POTION
splregenerationexpotion,POTION
splregenerateexpotion,POTION
splregenexpotion,POTION
splregenerationextendedpot,POTION
splregenerateextendedpot,POTION
splregenextendepot,POTION
splregenerationexpot,POTION
splregenerateexpot,POTION
splregenexpot,POTION
sprepot,POTION
splashswiftnessextendedpotion,POTION
splashswiftextendedpotion,POTION
splashspeedextendedpotion,POTION
splashswiftnessexpotion,POTION
splashswiftexpotion,POTION
splashspeedexpotion,POTION
splashswiftnessextendedpot,POTION
splashswiftextendedpot,POTION
splashspeedextendedpot,POTION
splashswiftnessexpot,POTION
splashswiftexpot,POTION
splashspeedexpot,POTION
splswiftnessextendedpotion,POTION
splswiftextendedpotion,POTION
splspeedextendedpotion,POTION
splswiftnessexpotion,POTION
splswiftexpotion,POTION
splspeedexpotion,POTION
splswiftnessextendedpot,POTION
splswiftextendedpot,POTION
splspeedextendedpot,POTION
splswiftnessexpot,POTION
splswiftexpot,POTION
splspeedexpot,POTION
spswepot,POTION
splashfireresistanceextendedpotion,POTION
splashfireresistextendedpotion,POTION
splashfireresextendedpotion,POTION
splashfireresistanceexpotion,POTION
splashfireresistexpotion,POTION
splashfireresexpotion,POTION
splashfireresistanceextendedpot,POTION
splashfireresistextendedpot,POTION
splashfireresextendedpot,POTION
splashfireresistanceexpot,POTION
splashfireresistexpot,POTION
splashfireresexpot,POTION
splfireresistanceextendedpotion,POTION
splfireresistextendedpotion,POTION
splfireresextendedpotion,POTION
splfireresistanceexpotion,POTION
splfireresistexpotion,POTION
splfireresexpotion,POTION
splfireresistanceextendedpot,POTION
splfireresistextendedpot,POTION
splfireresextendedpot,POTION
splfireresistanceexpot,POTION
splfireresistexpot,POTION
splfireresexpot,POTION
spfepot,POTION
splashpoisonextendedpotion,POTION
splashacidextendedpotion,POTION
splashpoisonexpotion,POTION
splashacidexpotion,POTION
splashpoisonextendedpot,POTION
splashacidextendedpot,POTION
splashpoisonexpot,POTION
splashacidexpot,POTION
splpoisonextendedpotion,POTION
splacidextendedpotion,POTION
splpoisonexpotion,POTION
splacidexpotion,POTION
splpoisonextendedpot,POTION
splacidextendedpot,POTION
splpoisonexpot,POTION
splacidexpot,POTION
sppepot,POTION
splashnightvisionextendedpotion,POTION
splashnvisionextendedpotion,POTION
splashnightvextendedpotion,POTION
splashdarkvisionextendedpotion,POTION
splashdvisionextendedpotion,POTION
splashdarkvextendedpotion,POTION
splashnightvisionextendedpot,POTION
splashnvisionextendedpot,POTION
splashnightvextendedpot,POTION
splashdarkvisionextendedpot,POTION
splashdvisionextendedpot,POTION
splashdarkvextendedpot,POTION
splashnightvisionexpotion,POTION
splashnvisionexpotion,POTION
splashnightvexpotion,POTION
splashdarkvisionexpotion,POTION
splashdvisionexpotion,POTION
splashdarkvexpotion,POTION
splashnightvisionexpot,POTION
splashnvisionexpot,POTION
splashnightvexpot,POTION
splashdarkvisionexpot,POTION
splashdvisionexpot,POTION
splashdarkvexpot,POTION
splnightvisionextendedpotion,POTION
splnvisionextendedpotion,POTION
splnightvextendedpotion,POTION
spldarkvisionextendedpotion,POTION
spldvisionextendedpotion,POTION
spldarkvextendedpotion,POTION
splnightvisionextendedpot,POTION
splnvisionextendedpot,POTION
splnightvextendedpot,POTION
spldarkvisionextendedpot,POTION
spldvisionextendedpot,POTION
spldarkvextendedpot,POTION
splnightvisionexpotion,POTION
splnvisionexpotion,POTION
splnightvexpotion,POTION
spldarkvisionexpotion,POTION
spldvisionexpotion,POTION
spldarkvexpotion,POTION
splnightvisionexpot,POTION
splnvisionexpot,POTION
splnightvexpot,POTION
spldarkvisionexpot,POTION
spldvisionexpot,POTION
spldarkvexpot,POTION
spnepot,POTION
splashweaknessextendedpotion,POTION
splashweakextendedpotion,POTION
splashweaknessexpotion,POTION
splashweakexpotion,POTION
splashweaknessextendedpot,POTION
splashweakextendedpot,POTION
splashweaknessexpot,POTION
splashweakexpot,POTION
splweaknessextendedpotion,POTION
sphweakextendedpotion,POTION
splweaknessexpotion,POTION
splweakexpotion,POTION
splweaknessextendedpot,POTION
splweakextendedpot,POTION
splweaknessexpot,POTION
splweakexpot,POTION
spwepot,POTION
splashstrengthextendedpotion,POTION
splashstrongextendedpotion,POTION
splashstrextendedpotion,POTION
splashstrengthexpotion,POTION
splashstrongexpotion,POTION
splashstrexpotion,POTION
splashstrengthextendedpot,POTION
splashstrongextendedpot,POTION
splashstrextendedpot,POTION
splashstrengthexpot,POTION
splashstrongexpot,POTION
splashstrexpot,POTION
splstrengthextendedpotion,POTION
splstrongextendedpotion,POTION
splstrextendedpotion,POTION
splstrengthexpotion,POTION
splstrongexpotion,POTION
splstrexpotion,POTION
splstrengthextendedpot,POTION
splstrongextendedpot,POTION
splstrextendedpot,POTION
splstrengthexpot,POTION
splstrongexpot,POTION
splstrexpot,POTION
spstepot,POTION
splashslownessextendedpotion,POTION
splashslowextenedpotion,POTION
splashslownessexpotion,POTION
splashslowexpotion,POTION
splashslownessextendedpot,POTION
splashslowextenedpot,POTION
splashslownessexpot,POTION
splashslowexpot,POTION
splslownessextendedpotion,POTION
splslowextenedpotion,POTION
splslownessexpotion,POTION
splslowexpotion,POTION
splslownessextendedpot,POTION
splslowextenedpot,POTION
splslownessexpot,POTION
splslowexpot,POTION
spslepot,POTION
splashwaterbreathingextendedpotion,POTION
splashwaterbreathextendedpotion,POTION
splashbreathingextendedpotion,POTION
splashbreathextendedpotion,POTION
splashwaterbreathingextendedpot,POTION
splashwaterbreathextendedpot,POTION
splashbreathingextendedpot,POTION
splashbreathextendedpot,POTION
splwaterbreathingextendedpotion,POTION
splwaterbreathextendedpotion,POTION
splbreathingextendedpotion,POTION
splbreathextendedpotion,POTION
splwaterbreathingextendedpot,POTION
splwaterbreathextendedpot,POTION
splbreathingextendedpot,POTION
splbreathextendedpot,POTION
splashwaterbreathingexpotion,POTION
splashwaterbreathexpotion,POTION
splashbreathingexpotion,POTION
splashbreathexpotion,POTION
splashwaterbreathingexpot,POTION
splashwaterbreathexpot,POTION
splashbreathingexpot,POTION
splashbreathexpot,POTION
splwaterbreathingexpotion,POTION
splwaterbreathexpotion,POTION
splbreathingexpotion,POTION
splbreathexpotion,POTION
splwaterbreathingexpot,POTION
splwaterbreathexpot,POTION
splbreathingexpot,POTION
splbreathexpot,POTION
spwbepot,POTION
splashinvisibilityextendedpotion,POTION
splashinvisibleextendedpotion,POTION
splashinvextendedpotion,POTION
splashinvisibilityextendedpot,POTION
splashinvisibleextendedpot,POTION
splashinvextendedpot,POTION
splashinvisibilityexpotion,POTION
splashinvisibleexpotion,POTION
splashinvexpotion,POTION
splashinvisibilityexpot,POTION
splashinvisibleexpot,POTION
splashinvexpot,POTION
splinvisibilityextendedpotion,POTION
splinvisibleextendedpotion,POTION
splinvextendedpotion,POTION
splinvisibilityextendedpot,POTION
splinvisibleextendedpot,POTION
splinvextendedpot,POTION
splinvisibilityexpotion,POTION
splinvisibleexpotion,POTION
splinvexpotion,POTION
splinvisibilityexpot,POTION
splinvisibleexpot,POTION
splinvexpot,POTION
spiepot,POTION
splashregenerationdualbitpotion,POTION
splashregeneratedualbitpotion,POTION
splashregendualbitpotion,POTION
splashregenerationdualbitpot,POTION
splashregeneratedualbitpot,POTION
splashregendualbitpot,POTION
splregenerationdualbitpotion,POTION
splregeneratedualbitpotion,POTION
splregendualbitpotion,POTION
splregenerationdualbitpot,POTION
splregeneratedualbitpot,POTION
splregendualbitpot,POTION
splashregenerationdbpotion,POTION
splashregeneratedbpotion,POTION
splashregendbpotion,POTION
splashregenerationdbpot,POTION
splashregeneratedbpot,POTION
splashregendbpot,POTION
splregenerationdbpotion,POTION
splregeneratedbpotion,POTION
splregendbpotion,POTION
splregenerationdbpot,POTION
splregeneratedbpot,POTION
splregendbpot,POTION
sprdbpot,POTION
splashswiftnessdualbitpotion,POTION
splashswiftdualbitpotion,POTION
splashspeeddualbitpotion,POTION
splashswiftnessdualbitpot,POTION
splashswiftdualbitpot,POTION
splashspeeddualbitpot,POTION
splswiftnessdualbitpotion,POTION
splswiftdualbitpotion,POTION
splspeeddualbitpotion,POTION
splswiftnessdualbitpot,POTION
splswiftdualbitpot,POTION
splspeeddualbitpot,POTION
splashswiftnessdbpotion,POTION
splashswiftdbpotion,POTION
splashspeeddbpotion,POTION
splashswiftnessdbpot,POTION
splashswiftdbpot,POTION
splashspeeddbpot,POTION
splswiftnessdbpotion,POTION
splswiftdbpotion,POTION
splspeeddbpotion,POTION
splswiftnessdbpot,POTION
splswiftdbpot,POTION
splspeeddbpot,POTION
spswdbpot,POTION
splashpoisondualbitpotion,POTION
splashaciddualbitpotion,POTION
splashpoisondualbitpot,POTION
splashaciddualbitpot,POTION
splpoisondualbitpotion,POTION
splaciddualbitpotion,POTION
splpoisondualbitpot,POTION
splaciddualbitpot,POTION
splashpoisondbpotion,POTION
splashaciddbpotion,POTION
splashpoisondbpot,POTION
splashaciddbpot,POTION
splpoisondbpotion,POTION
splaciddbpotion,POTION
splpoisondbpot,POTION
splaciddbpot,POTION
sppdbpot,POTION
splashstrengthdualbitpotion,POTION
splashstrongdualbitpotion,POTION
splashstrdualbitpotion,POTION
splashstrengthdualbitpot,POTION
splashstrongdualbitpot,POTION
splashstrdualbitpot,POTION
splstrengthdualbitpotion,POTION
splstrongdualbitpotion,POTION
splstrdualbitpotion,POTION
splstrengthdualbitpot,POTION
splstrongdualbitpot,POTION
splstrdualbitpot,POTION
splashstrengthdbpotion,POTION
splashstrongdbpotion,POTION
splashstrdbpotion,POTION
splashstrengthdbpot,POTION
splashstrongdbpot,POTION
splashstrdbpot,POTION
splstrengthdbpotion,POTION
splstrongdbpotion,POTION
splstrdbpotion,POTION
splstrengthdbpot,POTION
splstrongdbpot,POTION
splstrdbpot,POTION
spstdbpot,POTION
glassbottle,GLASS_BOTTLE
bottle,GLASS_BOTTLE
gbottle,GLASS_BOTTLE
gvase,GLASS_BOTTLE
vase,GLASS_BOTTLE
glassvase,GLASS_BOTTLE
emptyglassbottle,GLASS_BOTTLE
emptybottle,GLASS_BOTTLE
emptygbottle,GLASS_BOTTLE
emptygvase,GLASS_BOTTLE
emptyvase,GLASS_BOTTLE
emptyglassvase,GLASS_BOTTLE
eglassbottle,GLASS_BOTTLE
ebottle,GLASS_BOTTLE
egbottle,GLASS_BOTTLE
egvase,GLASS_BOTTLE
evase,GLASS_BOTTLE
eglassvase,GLASS_BOTTLE
spidereye,SPIDER_EYE
eyeofspider,SPIDER_EYE
seye,SPIDER_EYE
fermentedspidereye,FERMENTED_SPIDER_EYE
craftedspidereye,FERMENTED_SPIDER_EYE
fspidereye,FERMENTED_SPIDER_EYE
cspidereye,FERMENTED_SPIDER_EYE
fermentedeyeofspider,FERMENTED_SPIDER_EYE
craftedeyeofspider,FERMENTED_SPIDER_EYE
feyeofspider,FERMENTED_SPIDER_EYE
ceyeofspider,FERMENTED_SPIDER_EYE
fermentedseye,FERMENTED_SPIDER_EYE
craftedseye,FERMENTED_SPIDER_EYE
fseye,FERMENTED_SPIDER_EYE
cseye,FERMENTED_SPIDER_EYE
blazepowder,BLAZE_POWDER
blazedust,BLAZE_POWDER
goldpowder,BLAZE_POWDER
golddust,BLAZE_POWDER
gdust,BLAZE_POWDER
gpowder,BLAZE_POWDER
bpowder,BLAZE_POWDER
bdust,BLAZE_POWDER
magmacream,MAGMA_CREAM
goldcream,MAGMA_CREAM
blazecream,MAGMA_CREAM
mcream,MAGMA_CREAM
gcream,MAGMA_CREAM
bcream,MAGMA_CREAM
combinedcream,MAGMA_CREAM
ccream,MAGMA_CREAM
bstand,BREWING_STAND_ITEM
pstand,BREWING_STAND_ITEM
brewingstand,BREWING_STAND_ITEM
potionstand,BREWING_STAND_ITEM
cauldron,CAULDRON_ITEM
steelcauldron,CAULDRON_ITEM
ironcauldron,CAULDRON_ITEM
icauldron,CAULDRON_ITEM
scauldron,CAULDRON_ITEM
potioncauldron,CAULDRON_ITEM
pcauldron,CAULDRON_ITEM
eyeofender,EYE_OF_ENDER
endereye,EYE_OF_ENDER
endeye,EYE_OF_ENDER
evilendereye,EYE_OF_ENDER
evileyeofender,EYE_OF_ENDER
evilenderpearl,EYE_OF_ENDER
eeye,EYE_OF_ENDER
eofender,EYE_OF_ENDER
glisteringmelon,SPECKLED_MELON
speckledmelon,SPECKLED_MELON
goldmelon,SPECKLED_MELON
sparklymelon,SPECKLED_MELON
shiningmelon,SPECKLED_MELON
gmelon,SPECKLED_MELON
smelon,SPECKLED_MELON
creeperegg,MONSTER_EGG
eggcreeper,MONSTER_EGG
skeletonegg,MONSTER_EGG
eggskeleton,MONSTER_EGG
spideregg,MONSTER_EGG
eggspider,MONSTER_EGG
giantegg,MONSTER_EGG
egggiant,MONSTER_EGG
zombieegg,MONSTER_EGG
eggzombie,MONSTER_EGG
slimeegg,MONSTER_EGG
eggslime,MONSTER_EGG
ghastegg,MONSTER_EGG
eggghast,MONSTER_EGG
zombiepigmanegg,MONSTER_EGG
zpigmanegg,MONSTER_EGG
pigmanegg,MONSTER_EGG
zombiepmanegg,MONSTER_EGG
zpmanegg,MONSTER_EGG
zombiepigmegg,MONSTER_EGG
zpigmegg,MONSTER_EGG
zombiepigegg,MONSTER_EGG
zpigegg,MONSTER_EGG
zombiepmegg,MONSTER_EGG
zombiepegg,MONSTER_EGG
eggzombiepigman,MONSTER_EGG
eggzpigman,MONSTER_EGG
eggpigman,MONSTER_EGG
eggzombiepman,MONSTER_EGG
eggzpman,MONSTER_EGG
eggzombiepigm,MONSTER_EGG
eggzpigm,MONSTER_EGG
eggzombiepig,MONSTER_EGG
eggzpig,MONSTER_EGG
eggzombiepm,MONSTER_EGG
eggzombiep,MONSTER_EGG
endermanegg,MONSTER_EGG
eggenderman,MONSTER_EGG
eggcavespider,MONSTER_EGG
cavespideregg,MONSTER_EGG
silverfishegg,MONSTER_EGG
eggsilverfish,MONSTER_EGG
blazeegg,MONSTER_EGG
eggblaze,MONSTER_EGG
lavaslimeegg,MONSTER_EGG
lavacubeegg,MONSTER_EGG
magmacubeegg,MONSTER_EGG
magmaslimeegg,MONSTER_EGG
egglavaslime,MONSTER_EGG
egglavacube,MONSTER_EGG
eggmagmacube,MONSTER_EGG
eggmagmaslime,MONSTER_EGG
bategg,MONSTER_EGG
eggbat,MONSTER_EGG
witchegg,MONSTER_EGG
eggwitch,MONSTER_EGG
pigegg,MONSTER_EGG
eggpig,MONSTER_EGG
sheepegg,MONSTER_EGG
eggsheep,MONSTER_EGG
cowegg,MONSTER_EGG
eggcow,MONSTER_EGG
chickenegg,MONSTER_EGG
eggchicken,MONSTER_EGG
squidegg,MONSTER_EGG
eggsquid,MONSTER_EGG
wolfegg,MONSTER_EGG
eggwolf,MONSTER_EGG
mooshroomegg,MONSTER_EGG
mushroomcowegg,MONSTER_EGG
eggmooshroom,MONSTER_EGG
eggmushroomcow,MONSTER_EGG
snowgolemegg,MONSTER_EGG
sgolemegg,MONSTER_EGG
eggsnowgolem,MONSTER_EGG
eggsgolem,MONSTER_EGG
ocelotegg,MONSTER_EGG
eggocelot,MONSTER_EGG
irongolemegg,MONSTER_EGG
igolemegg,MONSTER_EGG
eggirongolem,MONSTER_EGG
eggigolem,MONSTER_EGG
egghorse,MONSTER_EGG
horseegg,MONSTER_EGG
villageregg,MONSTER_EGG
eggvillager,MONSTER_EGG
bottleofenchanting,EXP_BOTTLE
enchantingbottle,EXP_BOTTLE
expbottle,EXP_BOTTLE
xpbottle,EXP_BOTTLE
bottleexp,EXP_BOTTLE
bottlexp,EXP_BOTTLE
enchantbottle,EXP_BOTTLE
bottleenchanting,EXP_BOTTLE
bottleenchant,EXP_BOTTLE
bottleoenchanting,EXP_BOTTLE
firecharge,FIREBALL
fireball,FIREBALL
grenade,FIREBALL
bookandquill,BOOK_AND_QUILL
booknquill,BOOK_AND_QUILL
bookandfeather,BOOK_AND_QUILL
booknfeather,BOOK_AND_QUILL
writeablebook,BOOK_AND_QUILL
writtenbook,WRITTEN_BOOK
readablebook,WRITTEN_BOOK
sealedbook,WRITTEN_BOOK
diary,WRITTEN_BOOK
ownedbook,WRITTEN_BOOK
emerald,EMERALD
itemframe,ITEM_FRAME
pictureframe,ITEM_FRAME
iframe,ITEM_FRAME
pframe,ITEM_FRAME
flowerpot,FLOWER_POT_ITEM
pot,FLOWER_POT_ITEM
carrot,CARROT_ITEM
potato,POTATO_ITEM
rawpotato,POTATO_ITEM
bakedpotato,BAKED_POTATO
roastedpotato,BAKED_POTATO
cookedpotato,BAKED_POTATO
bakepotato,BAKED_POTATO
roastpotato,BAKED_POTATO
cookpotato,BAKED_POTATO
bpotato,BAKED_POTATO
rpotato,BAKED_POTATO
cpotato,BAKED_POTATO
poisonouspotato,POISONOUS_POTATO
poisonpotato,POISONOUS_POTATO
ppotato,POISONOUS_POTATO
emptymap,EMPTY_MAP
map,EMPTY_MAP
goldencarrot,GOLDEN_CARROT
goldcarrot,GOLDEN_CARROT
gcarrot,GOLDEN_CARROT
head,SKULL_ITEM
skull,SKULL_ITEM
skeletonhead,SKULL_ITEM
headskeleton,SKULL_ITEM
skeletonskull,SKULL_ITEM
skullskeleton,SKULL_ITEM
witherhead,SKULL_ITEM
witherskeletonhead,SKULL_ITEM
wskeletionhead,SKULL_ITEM
headwither,SKULL_ITEM
headwitherskeleton,SKULL_ITEM
headwskeletion,SKULL_ITEM
witherskull,SKULL_ITEM
witherskeletonskull,SKULL_ITEM
wskeletionskull,SKULL_ITEM
skullwither,SKULL_ITEM
skullwitherskeleton,SKULL_ITEM
skullwskeletion,SKULL_ITEM
zombiehead,SKULL_ITEM
headzombie,SKULL_ITEM
zombieskull,SKULL_ITEM
skullzombie,SKULL_ITEM
playerhead,SKULL_ITEM
humanhead,SKULL_ITEM
stevehead,SKULL_ITEM
headplayer,SKULL_ITEM
headhuman,SKULL_ITEM
headsteve,SKULL_ITEM
playerskull,SKULL_ITEM
humanskull,SKULL_ITEM
steveskull,SKULL_ITEM
skullplayer,SKULL_ITEM
skullhuman,SKULL_ITEM
skullsteve,SKULL_ITEM
creeperhead,SKULL_ITEM
headcreeper,SKULL_ITEM
creeperskull,SKULL_ITEM
skullcreeper,SKULL_ITEM
carrotonastick,CARROT_STICK
carrotonstick,CARROT_STICK
netherstar,NETHER_STAR
hellstar,NETHER_STAR
nstar,NETHER_STAR
hstar,NETHER_STAR
star,NETHER_STAR
pumpkinpie,PUMPKIN_PIE
pumpkincake,PUMPKIN_PIE
ppie,PUMPKIN_PIE
pcake,PUMPKIN_PIE
pie,PUMPKIN_PIE
fireworkrocket,FIREWORK
fireworkmissle,FIREWORK
firework,FIREWORK
fworkrocket,FIREWORK
fworkmissle,FIREWORK
fwork,FIREWORK
fwrocket,FIREWORK
fwmissle,FIREWORK
fireworkstar,FIREWORK_CHARGE
fworkstar,FIREWORK_CHARGE
fwstar,FIREWORK_CHARGE
fireworkball,FIREWORK_CHARGE
fworkball,FIREWORK_CHARGE
fwball,FIREWORK_CHARGE
fireworkpowder,FIREWORK_CHARGE
fworkpowder,FIREWORK_CHARGE
fwpowder,FIREWORK_CHARGE
fireworkcharge,FIREWORK_CHARGE
fworkcharge,FIREWORK_CHARGE
fwcharge,FIREWORK_CHARGE
enchantedbook,ENCHANTED_BOOK
enchantmentbook,ENCHANTED_BOOK
enchantingbook,ENCHANTED_BOOK
enchantbook,ENCHANTED_BOOK
magicalbook,ENCHANTED_BOOK
magicbook,ENCHANTED_BOOK
ebook,ENCHANTED_BOOK
mbook,ENCHANTED_BOOK
redstonecomparator,REDSTONE_COMPARATOR
redstonecomparer,REDSTONE_COMPARATOR
redstonecompare,REDSTONE_COMPARATOR
rstonecomparator,REDSTONE_COMPARATOR
rstonecomparer,REDSTONE_COMPARATOR
rstonecompare,REDSTONE_COMPARATOR
redscomparator,REDSTONE_COMPARATOR
redscomparer,REDSTONE_COMPARATOR
redscompare,REDSTONE_COMPARATOR
rscomparator,REDSTONE_COMPARATOR
rscomparer,REDSTONE_COMPARATOR
rscompare,REDSTONE_COMPARATOR
comparator,REDSTONE_COMPARATOR
comparer,REDSTONE_COMPARATOR
compare,REDSTONE_COMPARATOR
netherbrick,NETHER_BRICK_ITEM
nbrick,NETHER_BRICK_ITEM
hellbrick,NETHER_BRICK_ITEM
deathbrick,NETHER_BRICK_ITEM
dbrick,NETHER_BRICK_ITEM
hbrick,NETHER_BRICK_ITEM
netherquartz,QUARTZ
deathquartz,QUARTZ
hellquartz,QUARTZ
nquartz,QUARTZ
dquartz,QUARTZ
hquartz,QUARTZ
quartz,QUARTZ
tntminecart,EXPLOSIVE_MINECART
dynamiteminecart,EXPLOSIVE_MINECART
dynamitemcart,EXPLOSIVE_MINECART
dynamitecart,EXPLOSIVE_MINECART
bombminecart,EXPLOSIVE_MINECART
bombmcart,EXPLOSIVE_MINECART
bombcart,EXPLOSIVE_MINECART
tntmcart,EXPLOSIVE_MINECART
tntcart,EXPLOSIVE_MINECART
dminecart,EXPLOSIVE_MINECART
dmcart,EXPLOSIVE_MINECART
dcart,EXPLOSIVE_MINECART
bminecart,EXPLOSIVE_MINECART
bmcart,EXPLOSIVE_MINECART
bcart,EXPLOSIVE_MINECART
tminecart,EXPLOSIVE_MINECART
tmcart,EXPLOSIVE_MINECART
tcart,EXPLOSIVE_MINECART
hopperminecart,HOPPER_MINECART
hoppermcart,HOPPER_MINECART
hoppercart,HOPPER_MINECART
hopminecart,HOPPER_MINECART
hopmcart,HOPPER_MINECART
hopcart,HOPPER_MINECART
hminecart,HOPPER_MINECART
hmcart,HOPPER_MINECART
hcart,HOPPER_MINECART
ironhorsearmor,IRON_BARDING
ironharmor,IRON_BARDING
ironarmor,IRON_BARDING
ihorsearmor,IRON_BARDING
iharmor,IRON_BARDING
iarmor,IRON_BARDING
steelhorsearmor,IRON_BARDING
steelharmor,IRON_BARDING
steelarmor,IRON_BARDING
shorsearmor,IRON_BARDING
sharmor,IRON_BARDING
sarmor,IRON_BARDING
goldenhorsearmor,GOLD_BARDING
goldenharmor,GOLD_BARDING
goldenarmor,GOLD_BARDING
goldhorsearmor,GOLD_BARDING
goldharmor,GOLD_BARDING
goldarmor,GOLD_BARDING
ghorsearmor,GOLD_BARDING
gharmor,GOLD_BARDING
garmor,GOLD_BARDING
diamondhorsearmor,DIAMOND_BARDING
diamondharmor,DIAMOND_BARDING
diamondarmor,DIAMOND_BARDING
dhorsearmor,DIAMOND_BARDING
dharmor,DIAMOND_BARDING
darmor,DIAMOND_BARDING
crystalhorsearmor,DIAMOND_BARDING
crystalharmor,DIAMOND_BARDING
crystalarmor,DIAMOND_BARDING
chorsearmor,DIAMOND_BARDING
charmor,DIAMOND_BARDING
carmor,DIAMOND_BARDING
lead,LEASH
leash,LEASH
rope,LEASH
nametag,NAME_TAG
tag,NAME_TAG
commandblockminecart,COMMAND_MINECART
cmdblockminecart,COMMAND_MINECART
cblockminecart,COMMAND_MINECART
commandminecart,COMMAND_MINECART
cmdminecart,COMMAND_MINECART
cbminecart,COMMAND_MINECART
commandblockcart,COMMAND_MINECART
cmdblockcart,COMMAND_MINECART
cblockcart,COMMAND_MINECART
commandcart,COMMAND_MINECART
cmdcart,COMMAND_MINECART
cbcart,COMMAND_MINECART
13disc,GOLD_RECORD
goldmusicrecord,GOLD_RECORD
goldmusicdisk,GOLD_RECORD
goldmusicdisc,GOLD_RECORD
goldmusiccd,GOLD_RECORD
13musicrecord,GOLD_RECORD
13musicdisk,GOLD_RECORD
13musicdisc,GOLD_RECORD
13musiccd,GOLD_RECORD
gomusicrecord,GOLD_RECORD
gomusicdisk,GOLD_RECORD
gomusicdisc,GOLD_RECORD
gomusiccd,GOLD_RECORD
goldmrecord,GOLD_RECORD
goldmdisk,GOLD_RECORD
goldmdisc,GOLD_RECORD
goldmcd,GOLD_RECORD
13mrecord,GOLD_RECORD
13mdisk,GOLD_RECORD
13mdisc,GOLD_RECORD
13mcd,GOLD_RECORD
gomrecord,GOLD_RECORD
gomdisk,GOLD_RECORD
gomdisc,GOLD_RECORD
gomcd,GOLD_RECORD
goldrecord,GOLD_RECORD
golddisk,GOLD_RECORD
golddisc,GOLD_RECORD
goldcd,GOLD_RECORD
13record,GOLD_RECORD
13disk,GOLD_RECORD
13cd,GOLD_RECORD
gorecord,GOLD_RECORD
godisk,GOLD_RECORD
godisc,GOLD_RECORD
gocd,GOLD_RECORD
record1,GOLD_RECORD
disk1,GOLD_RECORD
disc1,GOLD_RECORD
cd1,GOLD_RECORD
1record,GOLD_RECORD
1disk,GOLD_RECORD
1disc,GOLD_RECORD
1cd,GOLD_RECORD
catdisc,GREEN_RECORD
greenmusicrecord,GREEN_RECORD
greenmusicdisk,GREEN_RECORD
greenmusicdisc,GREEN_RECORD
greenmusiccd,GREEN_RECORD
catmusicrecord,GREEN_RECORD
catmusicdisk,GREEN_RECORD
catmusicdisc,GREEN_RECORD
catmusiccd,GREEN_RECORD
grmusicrecord,GREEN_RECORD
grmusicdisk,GREEN_RECORD
grmusicdisc,GREEN_RECORD
grmusiccd,GREEN_RECORD
greenmrecord,GREEN_RECORD
greenmdisk,GREEN_RECORD
greenmdisc,GREEN_RECORD
greenmcd,GREEN_RECORD
catmrecord,GREEN_RECORD
catmdisk,GREEN_RECORD
catmdisc,GREEN_RECORD
catmcd,GREEN_RECORD
grmrecord,GREEN_RECORD
grmdisk,GREEN_RECORD
grmdisc,GREEN_RECORD
grmcd,GREEN_RECORD
greenrecord,GREEN_RECORD
